MD-MVM Id,Survey station,Latitude,Longitude,County,Municipality,MS_CD C3,Sample date,Sample year,Sample month,Sample day,SeasonType,Season,Max sample depth (m),TOC (mg/l C),DOC (mg/l C),Abs_F 254 (/5cm),Turb_FNU (FNU),C_phyll (µg/l),pH,Cond_25 (mS/m),Alk/Acid (mekv/l),Ca (mekv/l),Mg (mekv/l),Na (mekv/l),K (mekv/l),SO4 (mekv/l),Cl (mekv/l),F (mekv/l),NH4-N (µg/l N),NO2+NO3-N (µg/l N),PO4-P (µg/l P),Tot-P (µg/l P),Si (mg/l),Fe (µg/l),Al (µg/l),Al_s (µg/l),Oxygen (mg/l O2),Secchi depth (m),Secchi depth binoculars (m),Secchi depth no binoculars (m),Water temp (°C),Tot-N (µg/l N),Abs_F 420 (/m),SUVA_254 (/m),TOC:TON (mol/l),TOC:TOP (mol/l)
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2016-02-17,2016,2,17,1,1,0.5,5.0,,0.604,0.45,1.8,6.63,3.21,0.122,0.13,0.059,0.078,0.014,0.089,0.039,0.0084,37.0,74.0,2.0,5.4,2.3,30.0,41.0,,,,,,1.1,361.0,0.68,2.4168199999999995,46.65723087170094,15167.469035736847
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2016-04-04,2016,4,4,1,2,0.5,1.4,,0.152,0.42,2.5,6.07,0.82,0.025,0.027,0.012,0.017,0.0038,0.01853008536,0.0101,0.003,42.0,66.0,2.0,4.4,0.52,14.0,16.0,,,,,5.0,3.8,179.0,0.1,2.2489857142857144,46.00008677491642,6016.429384175616
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2016-08-10,2016,8,10,1,3,0.5,4.5,,0.506,0.49,1.2,7.0,2.76,0.112,0.12,0.053,0.065,0.012,0.07703518634,0.031,0.0068,6.0,1.5,0.5,3.2,1.6,20.0,30.0,,,,,5.9,18.0,160.0,0.54,2.264311111111111,68.83853735168992,17189.79824050176
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2016-10-13,2016,10,13,1,4,0.5,4.7,,0.559,0.57,2.7,6.7,2.77,0.116,0.12,0.053,0.065,0.012,0.07703518634,0.031,0.0074,8.0,4.0,0.5,3.3,1.6,19.0,26.0,,,,,21.0,9.1,200.0,0.68,2.3948787234042554,58.321538589626186,17312.582513648205
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2017-02-14,2017,2,14,1,1,0.5,5.1,,0.56,0.32,0.8,6.69,3.33,0.131,0.14,0.06,0.078,0.016,0.09369144285,0.039,0.0089,42.0,28.0,0.5,7.8,2.0,20.0,31.0,,,,,7.5,0.9,386.0,0.5800000000000001,2.2096862745098043,37.650613519885255,7205.586659717177
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2017-04-18,2017,4,18,1,2,0.5,4.0,,0.539,0.36,,6.44,2.78,0.112,0.12,0.052,0.065,0.012,0.07703518634,0.031,0.0068,7.0,32.0,0.5,5.5,1.9,31.0,37.0,,,,,5.8,5.2,197.0,0.6,2.6943925,59.0597859135455,8251.103155440846
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2017-08-15,2017,8,15,1,3,0.5,4.1,,0.417,0.35,2.0,6.94,2.75,0.115,0.12,0.051,0.065,0.011,0.07703518634,0.031,0.0079,3.0,1.5,0.5,3.1,1.3,12.0,18.0,,,,,6.9,18.5,178.0,0.4,2.063814634146342,55.12814022304722,16264.193719859357
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2017-10-12,2017,10,12,1,4,0.5,4.9,,0.435,0.73,1.3,6.7,2.93,0.124,0.13,0.055,0.065,0.014,0.07495315428,0.031,0.0084,19.0,7.0,0.5,5.0,1.4,26.0,24.0,,,,,,9.7,182.0,0.43999999999999995,1.7816775510204081,73.2757792536329,11230.668183794485
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2018-02-14,2018,2,14,1,1,0.5,4.9,,0.54,0.57,0.25,6.57,3.38,0.116,0.14,0.06,0.091,0.015,0.08744534666,0.054,0.0079,48.0,49.0,2.0,7.4,2.2,36.0,48.0,,,,,6.0,0.8,418.0,0.62,2.196922448979592,35.610659076531874,9358.890153162072
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2018-04-17,2018,4,17,1,2,0.5,4.2,,0.411,1.7,0.25,6.43,2.14,0.08,0.095,0.041,0.057,0.012,0.06037892984,0.031,0.0058,57.0,75.0,0.5,6.4,1.5,57.0,55.0,,,,,6.3,0.9,391.0,0.52,1.916140476190476,37.83018719327104,7342.08331628211
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2018-08-22,2018,8,22,1,3,0.5,4.8,,0.44,0.6,1.2,6.84,2.82,0.114,0.13,0.055,0.07,0.013,0.08119925047,0.034,0.0074,13.0,1.5,0.5,2.2,1.8,18.0,29.0,,,,5.4,,18.0,251.0,0.42000000000000004,1.8505125,47.34771843217008,29121.540548614743
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2018-10-23,2018,10,23,1,4,0.5,4.3,,0.424,0.64,1.4,6.73,2.82,0.114,0.12,0.05,0.065,0.012,0.07911721841,0.031,0.0074,11.0,7.0,0.5,5.1,1.7,15.0,27.0,,,,5.9,,8.2,213.0,0.4,1.9958255813953492,51.44258788418309,9641.2346653249
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2019-02-18,2019,2,18,1,1,0.5,4.2,,0.451,0.62,0.25,6.48,3.22,0.103,0.13,0.058,0.074,0.014,0.09369144285,0.045,0.0063,48.0,266.0,0.5,4.9,1.7,14.0,24.0,,,,,4.5,1.5,443.0,0.42000000000000004,2.1734714285714283,75.9536316516062,9845.066265014648
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2019-04-14,2019,4,14,1,2,0.5,4.3,,0.49,0.64,3.6,6.34,2.61,0.095,0.11,0.048,0.061,0.012,0.07911721841,0.031,0.0068,11.0,37.0,0.5,5.5,1.8,25.0,47.0,,,,,6.0,3.8,228.0,0.56,2.287616279069768,55.729470207865006,8869.935892098907
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2019-08-13,2019,8,13,1,3,0.5,3.9,,0.414,0.68,1.4,6.97,2.81,0.109,0.13,0.057,0.07,0.012,0.08744534666,0.034,0.0074,6.0,0.5,0.5,2.5,1.5,15.0,24.0,,,,6.2,,19.4,180.0,0.4,2.14924358974359,52.43896265119127,20112.063941387063
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2019-10-14,2019,10,14,1,4,0.5,3.6,,0.396,0.61,1.9,6.73,2.98,0.111,0.13,0.056,0.07,0.013,0.08328128253,0.034,0.0074,9.0,4.0,0.5,5.8,1.7,19.0,23.0,,,,6.4,,8.0,183.0,0.4,2.221091666666667,49.40177386415394,7005.653622544115
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2020-02-12,2020,2,12,1,1,0.5,5.6,,0.617,0.79,0.5,6.25,2.75,0.079,0.11,0.049,0.07,0.015,0.07703518634,0.042,0.0074,90.0,96.0,2.0,9.2,2.0,40.0,65.0,,10.03,,,5.3,2.1,730.0,0.72,2.1926428571428573,24.01475118396372,8021.905845567489
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2020-04-15,2020,4,15,1,2,0.5,4.6,,0.553,0.86,1.1,6.57,2.85,0.1,0.13,0.055,0.07,0.012,0.08952737872,0.034,0.0079,9.0,47.0,0.5,3.5,2.3,41.0,60.0,,11.69,,6.3,,5.3,221.0,0.66,2.389623913043479,65.0373521241892,15814.614381261621
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2020-08-17,2020,8,17,1,3,0.5,4.4,,0.451,0.4,0.7,6.96,2.95,0.107,0.13,0.056,0.07,0.012,0.08952737872,0.034,0.0084,12.0,0.5,0.5,2.4,1.8,16.0,29.0,,9.34,,7.2,,22.1,206.0,0.45999999999999996,2.0717090909090907,53.04698083604242,23884.77229206561
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2020-10-12,2020,10,12,1,4,0.5,4.2,,0.461,0.43,1.1,6.75,2.95,0.11,0.13,0.057,0.07,0.012,0.08744534666,0.034,0.0084,9.0,7.0,0.5,3.8,1.9,14.0,25.0,,9.81,,6.7,,10.9,182.0,0.52,2.221090476190476,59.02420772926023,13126.75502001953
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2021-02-15,2021,2,15,1,1,0.5,5.7,5.1,0.725,0.48,1.1,6.57,3.66,0.11,0.15,0.065,0.083,0.015,0.09785550697,0.042,0.0095,28.0,146.0,0.5,4.4,3.1,45.0,69.0,,11.28,,,6.0,1.5,364.0,0.9199999999999999,2.527394736842105,69.98584630755141,15074.130764747695
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2021-04-20,2021,4,20,1,2,0.5,4.4,4.2,0.627,0.37,1.0,6.42,2.9,0.1,0.12,0.055,0.07,0.011,0.0853633146,0.034,0.0079,11.0,113.0,0.5,2.5,2.5,32.0,55.0,,11.15,,6.4,,7.0,265.0,0.78,2.8479636363636365,72.79851625371779,22690.53367746233
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2021-08-22,2021,8,22,1,3,0.5,5.4,5.2,0.664,0.76,3.2,6.78,2.83,0.107,0.13,0.057,0.07,0.012,0.08119925047,0.034,0.0084,10.0,1.0,0.5,5.3,1.7,39.0,51.0,,9.27,,3.7,,15.9,204.0,0.8200000000000001,2.4491351851851846,65.27177375833811,11603.113812338692
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2021-10-12,2021,10,12,1,4,0.5,5.4,5.0,0.7,0.6,1.6,6.67,2.88,0.109,0.13,0.056,0.07,0.012,0.08119925047,0.034,0.0079,23.0,15.0,0.5,3.8,1.9,36.0,54.0,,9.89,,,,10.6,222.0,0.8999999999999999,2.586096296296296,68.4644148660829,16877.256454310824
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2022-02-16,2022,2,16,1,1,0.5,5.4,,0.775,0.55,1.0,6.51,3.33,0.116,0.14,0.061,0.078,0.013,0.08744534666,0.039,0.0089,33.0,97.0,0.5,3.0,3.1,42.0,68.0,,11.28,,,6.0,1.9,280.0,1.04,2.856618518518518,83.9830155690617,22277.97851969028
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2022-04-10,2022,4,10,1,2,0.5,2.2,,0.254,0.41,5.5,6.51,1.47,0.048,0.055,0.023,0.035,0.0061,0.03539454508,0.019,0.004,31.0,84.0,0.5,2.9,1.2,18.0,24.0,,10.57,,,5.0,3.3,186.0,0.26,2.346572727272727,72.28585064629723,9454.38903227597
54,Spjutsjön,60.63879256520678,15.44527638804651,Dalarnas län,Falun,WA42559716,2022-08-14,2022,8,14,1,3,0.5,4.5,,0.482,0.48,0.8,6.92,2.85,0.114,0.13,0.054,0.07,0.011,0.08119925047,0.034,0.0089,8.0,0.5,0.5,3.0,1.7,15.0,28.0,,9.9,,5.8,,20.6,173.0,0.56,2.1649000000000003,63.81688113150585,18564.9820997419
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2001-02-13,2001,2,13,1,1,0.5,17.6,,,,1.0,6.57,12.3,0.709,0.848,0.212,0.217,0.038,0.181,0.171,0.0068,15.0,273.0,9.0,34.0,5.38,881.0,,590.0,5.35,1.0,,,0.9,769.0,5.5200000000000005,,85.3604223848167,7260.9707767879445
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2001-04-11,2001,4,11,1,2,0.5,14.5,,,,15.0,6.66,13.5,0.887,0.968,0.224,0.243,0.038,0.167,0.173,0.0074,16.0,76.0,17.0,64.0,4.52,1009.0,,470.0,6.62,1.1,,,5.5,697.0,4.32,,55.91155765617056,3181.9413764333053
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2001-08-13,2001,8,13,1,3,0.5,13.7,,,,22.4,7.63,14.6,0.955,0.998,0.235,0.271,0.033,0.163,0.196,0.0084,6.0,4.0,4.0,34.0,3.18,102.0,,30.0,9.35,1.7,,,17.9,574.0,2.06,,56.66702685658713,4710.004717897483
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2001-10-24,2001,10,24,1,4,0.5,12.0,,,,19.4,7.25,14.4,0.974,0.985,0.232,0.297,0.037,0.156,0.204,0.0079,4.0,3.0,5.0,32.0,2.3,176.0,,75.0,9.8,1.8,,,7.9,488.0,2.04,,58.20028798964775,4583.946197467137
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2002-02-13,2002,2,13,1,1,0.5,14.0,,,,3.0,6.2,6.2,0.222,0.358,0.116,0.131,0.032,0.089,0.133,0.004,27.0,205.0,12.0,46.0,4.49,1073.0,,1120.0,7.8,2.4,,,1.0,879.0,7.960000000000001,,50.479229691175675,4246.891330006318
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2002-04-16,2002,4,16,1,2,0.5,13.4,,,,26.7,7.17,13.9,0.964,1.009,0.225,0.248,0.043,0.136,0.171,0.0074,11.0,32.0,50.0,76.0,4.67,1054.0,,590.0,10.4,1.3,,,6.9,693.0,4.34,,48.0928379754456,5315.6145328320845
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2002-08-21,2002,8,21,1,3,0.5,12.7,,,,6.5,7.58,14.5,1.055,1.027,0.227,0.276,0.034,0.126,0.196,0.0079,2.0,5.0,4.0,23.0,2.63,154.0,,25.0,9.67,2.5,,,24.0,681.0,2.16,,43.957480123931894,6894.01382066439
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2002-10-18,2002,10,18,1,4,0.5,13.6,,,,10.2,7.52,15.1,1.178,1.101,0.231,0.283,0.036,0.099,0.2,0.0063,22.0,11.0,7.0,27.0,2.81,306.0,,40.0,9.12,1.9,,,5.1,638.0,2.54,,52.44118511199444,7013.437682124718
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2003-02-13,2003,2,13,1,1,0.5,12.9,,,,4.5,6.87,16.6,1.24,1.178,0.25,0.316,0.046,0.126,0.232,0.0058,18.0,266.0,12.0,25.0,3.63,350.0,,40.0,5.14,1.5,,,0.7,659.0,2.58,,80.25043709932561,10234.54141396028
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2003-04-15,2003,4,15,1,2,0.5,12.4,,,,7.8,7.56,15.4,1.183,1.11,0.233,0.32,0.042,0.13,0.216,0.004,10.0,6.0,16.0,40.0,2.9,187.0,,11.0,12.6,2.0,,,2.0,632.0,2.7600000000000002,,46.96019990333536,5328.837454555546
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2003-08-21,2003,8,21,1,3,0.5,14.1,,,,19.7,7.66,15.5,1.133,1.075,0.238,0.329,0.04,0.129,0.299,0.0079,4.0,4.0,6.0,16.0,1.21,223.0,,24.0,8.28,2.0,,,20.0,878.0,1.9,,37.80844570637835,14542.569311464491
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2003-10-28,2003,10,28,1,4,0.5,13.7,,,,8.2,7.53,15.7,1.115,1.071,0.237,0.342,0.041,0.139,0.212,0.0079,32.0,17.0,3.0,15.0,0.3,177.0,,44.0,10.86,1.7,,,2.7,700.0,1.3800000000000001,,49.09401405086812,11775.011794743705
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2004-02-17,2004,2,17,1,1,0.5,27.4,,,,4.8,6.62,20.1,1.023,1.195,0.331,0.418,0.064,0.405,0.286,0.0089,83.0,747.0,11.0,34.0,5.12,841.0,,,7.72,1.5,,,1.0,1651.0,6.7,,77.85676771526222,12286.968829297779
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2004-04-14,2004,4,14,1,2,0.5,12.6,,,,7.9,6.81,14.7,0.968,0.967,0.222,0.294,0.046,0.175,0.239,0.0074,34.0,281.0,27.0,55.0,5.13,1027.0,,,,1.1,,,3.9,806.0,3.16,,59.865693379168206,4641.245524935476
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2004-08-17,2004,8,17,1,3,0.5,11.1,,,,13.5,7.44,15.3,1.062,1.015,0.222,0.329,0.039,0.153,0.251,0.0079,10.0,1.0,7.0,29.0,2.94,108.0,,,7.64,2.0,,,21.5,462.0,1.92,,57.416326239011134,5203.82074007917
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2004-10-28,2004,10,28,1,4,0.5,11.6,,,,10.8,7.34,15.3,1.05,0.981,0.223,0.34,0.041,0.157,0.226,0.0074,13.0,14.0,4.0,23.0,2.04,132.0,,,9.91,2.2,,,7.5,456.0,1.4000000000000001,,63.0797060736283,6296.894513362749
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2005-02-15,2005,2,15,1,1,0.5,13.1,,,,2.5,6.75,15.7,1.049,1.055,0.252,0.343,0.05,0.167,0.25,0.0079,34.0,215.0,11.0,26.0,2.8,357.0,,,3.95,1.5,,,0.5,672.0,2.4,,72.24701234270476,9007.454278022924
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2005-04-14,2005,4,14,1,2,0.5,12.3,,,,9.8,6.98,14.7,1.029,1.023,0.236,0.301,0.045,0.148,0.227,0.0068,15.0,257.0,31.0,102.0,3.85,936.0,,,9.76,1.3,,,5.9,583.0,3.2,,92.26429899066262,1786.77057767469
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2005-08-16,2005,8,16,1,3,0.5,10.6,,,,12.3,7.51,15.1,1.093,1.082,0.233,0.32,0.037,0.136,0.214,0.0079,6.0,2.0,6.0,40.0,2.49,160.0,,,8.1,2.2,,,19.3,599.0,2.04,,41.84150991878426,3215.5034355762123
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2005-11-09,2005,11,9,1,4,0.5,12.3,,,,10.2,7.56,15.5,1.104,1.098,0.24,0.327,0.041,0.142,0.283,0.0074,54.0,56.0,6.0,22.0,1.39,205.0,,,9.23,2.2,,,6.5,645.0,1.58,,53.63401305812351,7928.794438431438
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2006-02-14,2006,2,14,1,1,0.5,11.3,,,,0.3,7.03,17.0,1.199,1.175,0.255,0.358,0.046,0.159,0.251,0.0079,15.0,219.0,7.0,18.0,1.98,145.0,,,7.19,1.8,,,0.5,604.0,1.7999999999999998,,71.24685254732714,10595.166551872906
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2006-05-02,2006,5,2,1,2,0.5,12.5,,,,21.5,7.17,15.1,1.073,0.988,0.213,0.315,0.044,0.143,0.233,0.0074,21.0,58.0,22.0,55.0,4.74,508.0,,,14.42,1.5,,,8.8,675.0,2.52,,48.92746525975351,3906.7723273867646
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2006-08-15,2006,8,15,1,3,0.5,12.9,,,,16.6,7.46,15.7,1.142,1.125,0.237,0.334,0.042,0.145,0.269,0.0084,9.0,1.0,6.0,41.0,1.59,196.0,,,7.47,1.7,,,21.4,623.0,1.6600000000000001,,49.092844881316644,3801.4010966138185
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2006-11-08,2006,11,8,1,4,0.5,16.0,,,,10.2,7.26,15.4,1.033,1.05,0.233,0.322,0.048,0.148,0.28,0.0079,55.0,46.0,7.0,36.0,2.51,335.0,,,9.93,1.7,,,4.1,751.0,2.64,,57.42428414978578,5690.415969269549
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2007-02-28,2007,2,28,1,1,0.5,16.5,,,,1.6,6.95,14.0,0.892,0.972,0.219,0.261,0.043,0.151,0.267,0.0068,10.0,332.0,21.0,34.0,5.64,748.0,,,,0.8,,,0.6,1035.0,4.98,,55.54432246631065,13090.692506228266
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2007-04-12,2007,4,12,1,2,0.5,17.0,,,,17.3,7.27,13.8,0.916,0.989,0.216,0.279,0.045,0.136,0.204,0.0068,7.0,183.0,12.0,45.0,5.98,816.0,,,,1.2,,,6.1,818.0,4.42,,63.15071057475447,5313.210365246
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2007-08-21,2007,8,21,1,3,0.5,15.4,,,,33.7,7.65,15.6,1.1,1.082,0.222,0.311,0.041,0.122,0.222,0.0079,7.0,1.0,7.0,71.0,4.08,209.0,,,,1.5,,,19.5,814.0,2.18,,44.573285075942586,2481.777120972442
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2007-10-24,2007,10,24,1,4,0.5,13.5,,,,14.2,7.51,15.5,1.072,1.078,0.22,0.313,0.043,0.127,0.254,0.0079,7.0,10.0,4.0,19.0,1.53,120.0,,,,2.4,,,7.5,627.0,1.7399999999999998,,51.628903013767435,9282.49104987095
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2008-02-21,2008,2,21,1,1,0.5,17.5,,,,11.9,6.72,12.0,0.702,0.817,0.209,0.23,0.036,0.163,0.182,0.0068,8.0,294.0,12.0,34.0,5.27,818.0,,,,0.8,,,3.0,964.0,4.0200000000000005,,61.66930062347179,8204.221887512205
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2008-04-14,2008,4,14,1,2,0.5,15.3,,,,11.8,7.26,14.4,0.945,1.004,0.224,0.248,0.039,0.158,0.238,0.0074,10.0,73.0,13.0,47.0,6.03,886.0,,,,1.2,,,4.7,615.0,3.3400000000000003,,67.09169476851733,4641.245524935475
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2008-08-18,2008,8,18,1,3,0.5,18.7,,,,24.6,7.48,14.9,1.014,1.024,0.234,0.276,0.037,0.153,0.213,0.0084,8.0,2.0,3.0,42.0,2.86,211.0,,,,2.0,,,18.0,1527.0,1.98,,28.75709351683611,4945.372724575122
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2008-10-28,2008,10,28,1,4,0.5,16.8,,,,14.8,7.67,15.2,1.029,1.038,0.236,0.283,0.039,0.153,0.258,0.0068,3.0,1.0,3.0,28.0,1.88,99.0,,,,1.7,,,7.1,604.0,1.96,,65.32012322038133,6930.926650570311
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2009-02-11,2009,2,11,1,1,0.5,21.2,,,,1.7,6.77,14.8,0.966,0.949,0.245,0.256,0.045,0.148,0.232,0.0079,8.0,236.0,17.0,37.0,,581.0,,,,1.0,,,1.1,978.0,4.84,,67.37965221253815,10932.71168095912
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2009-04-15,2009,4,15,1,2,0.5,19.5,,,,28.8,6.79,13.6,0.947,0.915,0.216,0.227,0.038,0.123,0.215,0.0074,8.0,68.0,24.0,98.0,,1100.0,,,,1.3,,,8.1,821.0,4.28,,61.06147664417237,2717.8464785658193
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2009-08-12,2009,8,12,1,3,0.5,18.5,,,,20.3,7.41,13.7,0.969,1.015,0.214,0.251,0.035,0.106,0.216,0.0084,9.0,2.0,4.0,30.0,3.03,220.0,,,,1.7,,,21.5,714.0,3.2,,61.39109325223808,7338.721556521906
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2009-10-21,2009,10,21,1,4,0.5,14.6,,,,6.0,7.35,14.2,1.024,0.962,0.219,0.253,0.037,0.1,0.227,0.0079,50.0,44.0,8.0,37.0,3.62,320.0,,,,2.2,,,6.0,638.0,2.84,,62.60988701533399,5192.504571958464
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2010-03-09,2010,3,9,1,1,0.5,19.9,,,2.6,0.4,6.98,15.3,1.075,1.09,0.239,0.278,0.046,0.112,0.241,0.0079,12.0,234.0,9.0,28.0,5.59,360.0,,,,0.9,,,0.1,978.0,3.8200000000000003,,63.42068950456616,10802.431104820578
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2010-04-20,2010,4,20,1,2,0.5,17.7,,,9.0,3.7,6.81,14.3,0.999,1.002,0.212,0.244,0.04,0.101,0.213,0.0068,58.0,214.0,46.0,75.0,6.23,990.0,,,,1.2,,,6.2,914.0,4.1,,64.31721078108308,6295.022666004439
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2010-08-26,2010,8,26,1,3,0.5,16.8,,,3.0,19.7,7.38,15.1,1.086,0.965,0.213,0.253,0.035,0.1,0.239,0.0089,68.0,16.0,9.0,55.0,3.32,310.0,,,,1.9,,,18.3,847.0,2.18,,51.365758757835906,3766.807962266473
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2010-10-20,2010,10,20,1,4,0.5,14.4,,,2.3,16.4,7.5,15.0,1.076,0.988,0.213,0.268,0.037,0.106,0.247,0.0079,9.0,6.0,5.0,23.0,1.81,170.0,,,,2.1,,,5.8,682.0,1.98,,50.364627027923056,8251.103155440846
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2011-02-22,2011,2,22,1,1,0.5,18.6,,,5.2,0.4,6.7,15.3,1.023,1.019,0.24,0.274,0.04,0.127,0.225,0.0079,14.0,193.0,15.0,29.0,4.51,680.0,,,,,,,0.1,830.0,4.32,,69.64883581168843,13702.724883142837
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2011-05-09,2011,5,9,1,2,0.5,14.0,,,2.1,6.8,7.7,14.9,1.069,1.021,0.223,0.261,0.04,0.11,0.233,0.0079,2.0,5.0,19.0,44.0,4.66,570.0,,,,,,,14.0,562.0,3.3200000000000003,,58.84695785619939,5775.772208808592
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2011-08-22,2011,8,22,1,3,0.5,13.8,,,5.2,19.4,7.48,15.4,1.104,1.048,0.24,0.289,0.041,0.109,0.255,0.0089,4.0,1.0,2.0,41.0,2.94,180.0,,,,1.8,,,18.5,589.0,1.7799999999999998,,55.12583784498913,3649.5263956757594
55,Edasjön,59.80562907755059,17.903997559733416,Uppsala län,Knivsta,WA97078589,2011-10-17,2011,10,17,1,4,0.5,14.4,,,3.7,10.4,7.41,15.3,1.062,1.012,0.235,0.289,0.04,0.117,0.258,0.0084,24.0,13.0,5.0,27.0,3.69,210.0,,,,1.8,,,8.0,691.0,1.98,,51.365758757835906,6750.902581724329
